name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2016-06-01,23.4,14.5,18.9,23.4,14.5,18.9,10.7,60,0.115,100,8.33,rain,0,0,28.8,17.8,203,1013.9,64.2,16,262.8,22.7,7,,2016-06-01T05:15:22,2016-06-01T20:59:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-02,21,15,17.3,21,15,17.3,11.8,71.3,0.41,100,16.67,rain,0,0,38.9,26.9,189.3,1018,87.3,15.9,140.4,12.2,5,,2016-06-02T05:14:47,2016-06-02T21:00:34,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-03,26.7,13.7,20,26.7,13.7,20,11.8,61.6,0,0,0,,0,0,31.3,18,315.3,1023.2,43.7,16,334.8,29,9,,2016-06-03T05:14:15,2016-06-03T21:01:25,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-04,26.8,17,22.4,26.6,17,22.4,9.6,45.3,0,0,0,,0,0,37.8,20.8,331.1,1018,14.9,16,342.5,29.6,9,,2016-06-04T05:13:45,2016-06-04T21:02:14,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-05,33,18.2,25.9,32.9,18.2,25.7,13.7,48.5,0,0,0,,0,0,21.6,14,332.2,1012.2,19.7,16,343.1,29.7,9,,2016-06-05T05:13:17,2016-06-05T21:03:02,0.02,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-06,29.3,18,24.1,28.4,18,23.8,11.5,47,0,0,0,,0,0,31.7,19.9,325.2,1012.1,17.3,16,344.8,29.7,9,,2016-06-06T05:12:52,2016-06-06T21:03:48,0.05,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-07,29.1,15.2,21.9,28,15.2,21.8,9.2,45.7,0,0,0,,0,0,15.8,12.9,321.6,1009.8,35.6,16,334.1,29,9,,2016-06-07T05:12:30,2016-06-07T21:04:31,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-08,20.2,14,17.2,20.2,14,17.2,9.6,61.2,0.045,100,4.17,rain,0,0,35.7,23.1,198.3,1011.3,71.6,16,224.3,19.3,7,,2016-06-08T05:12:10,2016-06-08T21:05:13,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-09,17.5,12.2,14.9,17.5,12.2,14.9,8.4,66.4,1.4,100,12.5,rain,0,0,38.9,17.7,177,1013.8,89.8,15.7,147.3,12.6,4,,2016-06-09T05:11:53,2016-06-09T21:05:52,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-10,17.9,11,13.7,17.9,11,13.7,7.2,66.1,1.589,100,25,rain,0,0,37.8,18.9,180.7,1015.7,76.1,15.8,243.6,21,7,,2016-06-10T05:11:38,2016-06-10T21:06:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-11,18.1,11.1,14.4,18.1,11.1,14.4,8.1,67.3,2.415,100,25,rain,0,0,34.2,15,199.1,1023.1,95.8,15.9,224.4,19.5,7,,2016-06-11T05:11:26,2016-06-11T21:07:05,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-12,20.7,13.2,16.7,20.7,13.2,16.7,6.3,52,0,0,0,,0,0,23,12,331.4,1024.3,73.6,16,238.1,20.5,7,,2016-06-12T05:11:16,2016-06-12T21:07:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-13,18.6,11.9,14.8,18.6,11.9,14.8,8.6,67.3,0,0,0,,0,0,38.5,28.8,188,1016.5,76.9,16,161.3,13.9,4,,2016-06-13T05:11:09,2016-06-13T21:08:08,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-14,14.9,9.8,12.1,14.9,7.6,11.9,7,71.7,1.045,100,20.83,rain,0,0,43.7,32.9,173.7,1014,86.1,16,217.9,18.7,6,,2016-06-14T05:11:05,2016-06-14T21:08:37,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-15,19.1,7.3,13.2,19.1,5.1,12.6,5.8,63.8,0,0,0,,0,0,29.5,14.8,177.1,1014.2,66.3,16,300.5,25.9,8,,2016-06-15T05:11:03,2016-06-15T21:09:03,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-16,20.7,11.5,15.6,20.7,11.5,15.6,5.6,54.1,0,0,0,,0,0,33.5,17.3,190.9,1018.1,64.5,16,304.3,26.1,9,,2016-06-16T05:11:03,2016-06-16T21:09:26,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-17,19.3,10.9,14.9,19.3,10.9,14.9,7.1,60.5,1.281,100,29.17,rain,0,0,35.3,21.7,324.3,1020.3,57.6,15.8,299.1,25.7,9,,2016-06-17T05:11:07,2016-06-17T21:09:47,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-18,17.4,12.5,14.3,17.4,12.5,14.3,10.6,79.7,7.477,100,25,rain,0,0,53.6,23,203.2,1021.3,88.7,15.3,161.5,13.8,6,,2016-06-18T05:11:12,2016-06-18T21:10:06,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-19,20.9,8.8,15.5,20.9,7.5,15.3,8,63.7,0.095,100,4.17,rain,0,0,35.3,22,331.9,1027.6,27.1,16,321.5,28,9,,2016-06-19T05:11:21,2016-06-19T21:10:22,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-20,23.7,14.1,17.9,23.7,14.1,17.9,10.8,65.5,1.2,100,4.17,rain,0,0,35.3,19.2,326.9,1021.6,68.4,15.6,265.1,22.9,6,,2016-06-20T05:11:31,2016-06-20T21:10:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-21,21.2,13.3,16.9,21.2,13.3,16.9,11.4,71.9,13.326,100,20.83,rain,0,0,38.5,19.7,189.1,1024.2,79.6,15.5,172.8,15,5,,2016-06-21T05:11:45,2016-06-21T21:10:47,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-22,23.5,13.8,17.9,23.5,13.8,17.9,10.3,62.9,0,0,0,,0,0,17.3,16.2,317.7,1018.1,67.7,16,240.6,20.8,7,,2016-06-22T05:12:00,2016-06-22T21:10:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-23,19.8,12.9,15.4,19.8,12.9,15.4,12.6,84.3,7.098,100,45.83,rain,0,0,40.3,20.7,169.9,1016.5,95.4,14.2,124.5,10.7,5,,2016-06-23T05:12:18,2016-06-23T21:11:02,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-24,19.8,11.6,15.3,19.8,11.6,15.3,12,81.7,5.972,100,33.33,rain,0,0,37.1,20.4,169.6,1022.5,97,15.5,193.6,16.6,6,,2016-06-24T05:12:39,2016-06-24T21:11:05,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-25,21.4,13.8,17.3,21.4,13.8,17.3,11.1,68.2,0,0,0,,0,0,27.7,16.9,331.2,1024.9,58.9,15.9,220.3,19.1,5,,2016-06-25T05:13:02,2016-06-25T21:11:06,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-26,25.3,13.7,19.7,25.3,13.7,19.7,12.5,64.6,0,0,0,,0,0,32.8,19.5,326.9,1021.8,13.6,16,345.9,29.8,9,,2016-06-26T05:13:27,2016-06-26T21:11:04,0.73,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-27,28.7,16.4,22.4,28.2,16.4,22.3,12.5,55.5,0.023,100,4.17,rain,0,0,18.7,17.5,315.2,1020.4,25.1,16,336.1,29.1,9,,2016-06-27T05:13:54,2016-06-27T21:11:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-28,25.2,13.4,18.8,25.2,13.4,18.8,12.7,70.2,0,0,0,,0,0,18.7,13.6,225.5,1022,33.5,15.3,334.6,29.1,9,,2016-06-28T05:14:24,2016-06-28T21:10:53,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-29,22.5,13.8,17.3,22.5,13.8,17.3,13.3,78.3,0,0,0,,0,0,20.9,13.3,206.2,1022.2,63.7,15.6,194.6,16.7,6,,2016-06-29T05:14:56,2016-06-29T21:10:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-06-30,22.5,13.8,17.5,22.5,13.8,17.5,12.3,72.6,0,0,0,,0,0,46.4,11.5,269.8,1022.6,67.3,16,195.8,17.1,5,,2016-06-30T05:15:30,2016-06-30T21:10:31,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-01,23.8,13.8,18.1,23.8,13.8,18.1,12.4,70.8,0,0,0,,0,0,23.8,13.5,280.8,1019.5,57.2,16,260.9,22.3,8,,2016-07-01T05:16:06,2016-07-01T21:10:17,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-02,23.8,17,19.7,23.8,17,19.7,13.9,69.7,0,0,0,,0,0,23.4,13.2,296.1,1017.1,73.5,16,178.2,15.5,5,,2016-07-02T05:16:44,2016-07-02T21:09:59,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-03,21.2,14.3,17.1,21.2,14.3,17.1,11.8,72.4,0.128,100,8.33,rain,0,0,20.9,13.3,193.3,1019.9,92.8,15.4,176,15.2,5,,2016-07-03T05:17:25,2016-07-03T21:09:39,0.98,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-04,19.4,14.2,16.5,19.4,14.2,16.5,11.2,71.3,0,0,0,,0,0,29.9,13.9,140.2,1020.8,97.7,16,89.3,7.7,3,,2016-07-04T05:18:07,2016-07-04T21:09:16,0,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-05,20.1,14.1,16.2,20.1,14.1,16.2,11,72,0.158,100,4.17,rain,0,0,33.5,11.9,162.5,1019.7,98.1,15.9,86.4,7.5,3,,2016-07-05T05:18:51,2016-07-05T21:08:51,0.04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-06,23.9,14.4,19,23.9,14.4,19,11.5,64,0.045,100,4.17,rain,0,0,17.6,11.6,316,1017.3,70,15.9,193.1,16.6,5,,2016-07-06T05:19:37,2016-07-06T21:08:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-07,19.9,15.7,17.4,19.9,15.7,17.4,13.3,77.4,1.792,100,16.67,rain,0,0,31.7,18.9,186.7,1013.5,88.5,15.8,92.3,7.8,3,,2016-07-07T05:20:25,2016-07-07T21:07:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-08,22.5,15.5,18.1,22.5,15.5,18.1,14.2,79.8,3.635,100,37.5,rain,0,0,39.2,14.6,203.6,1012.3,91.2,13.9,174.9,14.9,6,,2016-07-08T05:21:15,2016-07-08T21:07:20,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-09,21,14.4,17.3,21,14.4,17.3,12.2,73.7,2.554,100,20.83,rain,0,0,34.6,15.4,202.6,1014.9,88.8,15.8,207.8,17.8,7,,2016-07-09T05:22:06,2016-07-09T21:06:45,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-10,22.3,14.6,18,22.3,14.6,18,12.7,72.7,0.064,100,4.17,rain,0,0,19.4,13.8,261.1,1016.6,89.2,16,204.9,17.7,6,,2016-07-10T05:22:59,2016-07-10T21:06:07,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-11,22,14.3,17.7,22,14.3,17.7,11.2,67,0,0,0,,0,0,31.3,17.1,191,1018.1,87.8,16,147.1,12.8,4,,2016-07-11T05:23:54,2016-07-11T21:05:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-12,24.3,15.5,19.3,24.3,15.5,19.3,12.2,64.7,0,0,0,,0,0,31.7,19.4,217.1,1016.8,70,16,226.5,15.3,7,,2016-07-12T05:24:50,2016-07-12T21:04:44,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-13,23.6,15.1,18.8,23.6,15.1,18.8,10.4,60.3,0,0,0,,0,0,24.5,16,320.9,1023.3,62.8,16,107,5.4,5,,2016-07-13T05:25:48,2016-07-13T21:03:59,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-14,24.4,14,19.2,24.4,14,19.2,11.2,61.4,0,0,0,,0,0,35.3,26,338.2,1023.2,33.9,16,251.8,21.7,7,,2016-07-14T05:26:47,2016-07-14T21:03:11,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-15,23.6,14.2,19.1,23.6,14.2,19.1,11,61.5,0,0,0,,0,0,22,12.8,247.4,1020.8,64.4,15.8,193.9,16.8,5,,2016-07-15T05:27:47,2016-07-15T21:02:21,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-16,21.9,15,18.4,21.9,15,18.4,11.4,64.7,0,0,0,,0,0,25.6,13.4,196.2,1018.2,82.5,16,165.1,14.5,5,,2016-07-16T05:28:49,2016-07-16T21:01:29,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-17,25.7,15.4,20.4,25.7,15.4,20.4,12.7,63.3,0,0,0,,0,0,18,14.2,315.5,1014.5,63.2,16,212.1,18.3,7,,2016-07-17T05:29:52,2016-07-17T21:00:35,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-18,21.8,16.7,18.7,21.8,16.7,18.7,13.5,71.9,0.109,100,8.33,rain,0,0,29.2,15.3,193.5,1015.5,93.2,15.9,117.5,10.4,3,,2016-07-18T05:30:56,2016-07-18T20:59:38,0.46,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-19,24.8,16.4,20.1,24.8,16.4,20.1,11.9,61,0,0,0,,0,0,19.8,13.3,206.1,1018.8,80.3,16,233.3,20.1,6,,2016-07-19T05:32:02,2016-07-19T20:58:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-20,26.9,16.5,21.3,26.6,16.5,21.3,11.8,56.7,0,0,0,,0,0,21.2,15.5,314,1019.4,52.1,15.9,271.8,23.6,8,,2016-07-20T05:33:08,2016-07-20T20:57:38,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-21,27.7,16,21.8,27.4,16,21.8,12.7,58.2,0,0,0,,0,0,29.5,20.2,314.1,1017.3,31,16,305.6,26.5,9,,2016-07-21T05:34:16,2016-07-21T20:56:34,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-22,21.2,16,18.4,21.2,16,18.4,13.4,73.6,4.772,100,16.67,rain,0,0,35.6,17.3,179.7,1023.3,90.1,15.2,176,15.2,5,,2016-07-22T05:35:24,2016-07-22T20:55:29,0.6,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-23,23.2,15.3,18.6,23.2,15.3,18.6,11.9,66.5,0.023,100,4.17,rain,0,0,33.5,13.8,316.2,1024.4,66.5,16,160.1,13.7,4,,2016-07-23T05:36:34,2016-07-23T20:54:21,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-24,26.7,14.5,20.4,26.6,14.5,20.4,11.9,60.1,0,0,0,,0,0,29.5,17.7,325.6,1019.3,0.2,16,323.6,28.1,9,,2016-07-24T05:37:44,2016-07-24T20:53:12,0.67,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-25,29,16.3,22.7,28.5,16.3,22.6,13.6,58.1,0,0,0,,0,0,21.6,15.5,322.4,1017.5,20.6,16,318.2,27.5,9,,2016-07-25T05:38:56,2016-07-25T20:52:00,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-26,25.7,15.7,20,25.7,15.7,20,13.7,68.8,0,0,0,,0,0,19.8,12.8,257.8,1020.1,52.7,16,149.2,12.9,4,,2016-07-26T05:40:08,2016-07-26T20:50:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-27,28.4,15.3,21.7,28,15.3,21.7,13.7,62.8,0.023,100,4.17,rain,0,0,33.5,16.8,315.1,1019.6,12,16,315.5,27.2,9,,2016-07-27T05:41:21,2016-07-27T20:49:32,0.78,Rain,Clear conditions throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-28,29.8,16.6,23.4,29.3,16.6,23.3,14.2,58.2,0,0,0,,0,0,33.5,17.6,322.4,1018.6,1.7,15.9,321.3,27.6,9,,2016-07-28T05:42:34,2016-07-28T20:48:14,0.82,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2016-07-29,30.3,17.5,24.2,29.5,17.5,24,14.1,55.7,0,0,0,,0,0,31.7,17.4,323.9,1014.7,1.2,15.7,319.5,27.4,9,,2016-07-29T05:43:48,2016-07-29T20:46:55,0.85,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,KRNT"
